fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropriation,revised_appropriation,recommendation
GRANTS,G132,Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,245000
GRANTS,G149,Title XX Donated Funds,50,Department of Family and Support Services,2873,Title XX Donated Funds,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,1400000
GRANTS,G150,Title XX Donated Funds,50,Department of Family and Support Services,2873,Title XX Donated Funds,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,420000
GRANTS,G154,Medicare Improvements for Patients and Providers Act (MIPPA),50,Department of Family and Support Services,2937,Medicare Improvements for Patients and Providers Act,0006,SALARY PROVISION,0,0,110000
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0050,STIPENDS,0,0,13500
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,1220
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0229,TRANSPORTATION AND EXPENSE ALLOWANCE,0,0,7950
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0330,FOOD,0,0,8424
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0350,STATIONERY AND OFFICE SUPPLIES,0,0,808
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2815,Foster Grandparents,0982,RECOGNITION FOR HEROSIM,0,0,5098
GRANTS,G155,State Foster Grandparents,50,Department of Family and Support Services,2818,State Foster Grandparents,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,16000
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0006,SALARY PROVISION,0,0,59984
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0050,STIPENDS,0,0,65772
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0135,DELEGATE AGENCIES,139000,139000,5256
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0270,LOCAL TRANSPORTATION,0,0,1202
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0330,FOOD,0,0,6136
GRANTS,G160,Senior Companion Project,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0982,RECOGNITION FOR HEROSIM,0,0,650
GRANTS,G175,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0005,SALARIES AND WAGES - ON PAYROLL,0,0,4651216
GRANTS,G175,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,30837
GRANTS,G175,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0044,FRINGE BENEFITS,0,0,2276562
GRANTS,G175,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0135,DELEGATE AGENCIES,0,0,57857385
GRANTS,G177,Senior Companion Project-State Match,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0135,DELEGATE AGENCIES,16000,16000,0
GRANTS,G177,Senior Companion Project-State Match,50,Department of Family and Support Services,2868,Senior Companion Project - Action,0982,RECOGNITION FOR HEROSIM,0,0,16000
GRANTS,G201,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0135,DELEGATE AGENCIES,0,0,19844000
GRANTS,G201,Head Start and Early Head Start,50,Department of Family and Support Services,2860,Head Start and Early Head Start,0140,PROFESSIONAL AND TECHNICAL SERVICES,33000000,33000000,0
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0005,SALARIES AND WAGES - ON PAYROLL,0,0,198521
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,2792
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0044,FRINGE BENEFITS,0,0,95576
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0135,DELEGATE AGENCIES,0,0,3962985
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,15008
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0190,TELEPHONE - CENTREX BILLINGS,0,0,4359
GRANTS,G204,Emergency and Transitional Housing,50,Department of Family and Support Services,2942,Emergency and Transitional Housing,0801,INDIRECT COSTS,0,0,102759
GRANTS,G286,Chicago Domestic Violence Help Line,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,357000
GRANTS,G287,Chicago Domestic Violence Help Line,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,455000
GRANTS,G288,Emergency Pet Preservation Program,50,Department of Family and Support Services,2965,Emergency Pet Preservation,0140,PROFESSIONAL AND TECHNICAL SERVICES,50000,50000,100000
GRANTS,G303,Chicago Domestic Violence Help Line,50,Department of Family and Support Services,2923,Chicago Domestic Violence Help Line,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,181000
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,50,Department of Family and Support Services,290H,American Rescue Plan Fiscal Recovery,0135,DELEGATE AGENCIES,66000000,66000000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,50,Department of Family and Support Services,290H,American Rescue Plan Fiscal Recovery,9143,WORKFORCE SERVICES  TARGET POPULATION,117600000,117600000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,50,Department of Family and Support Services,290H,American Rescue Plan Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,0,0,213000000
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,50,Department of Family and Support Services,290H,American Rescue Plan Fiscal Recovery,9254,VIOLENCE REDUCTION PROGRAM,29400000,29400000,0
GRANTS,GA03,Home Investment Partnership,50,Department of Family and Support Services,280E,Home Investment Partnership,0135,DELEGATE AGENCIES,0,0,71171000
GRANTS,0P87,CPD - Private Grants,51,Office of Public Safety Administration,2826,PSA - Private Grants,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,100000
GRANTS,0W59,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0005,SALARIES AND WAGES - ON PAYROLL,1614539,1614539,1826493
GRANTS,0W59,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0006,SALARY PROVISION,69070,69070,59490
GRANTS,0W59,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0015,SCHEDULE SALARY ADJUSTMENTS,3366,3366,932
GRANTS,0W59,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0044,FRINGE BENEFITS,786025,786025,895369
GRANTS,0W59,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,15620752,15620752,15311468
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),51,Office of Public Safety Administration,2810,Edward Byrne Memorial Justice Assistance Grant (JAG),0005,SALARIES AND WAGES - ON PAYROLL,106331,106331,104782
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),51,Office of Public Safety Administration,2810,Edward Byrne Memorial Justice Assistance Grant (JAG),0006,SALARY PROVISION,891,891,0
GRANTS,G016,Edward Byrne Memorial Justice Assistance Grant (JAG),51,Office of Public Safety Administration,2810,Edward Byrne Memorial Justice Assistance Grant (JAG),0044,FRINGE BENEFITS,49778,49778,52218
GRANTS,G092,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,18000000,18000000,18000000
GRANTS,G188,Urban Areas Security Initiative,51,Office of Public Safety Administration,2815,Urban Areas Security Initiative,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,18500000
GRANTS,G197,Edward Byrne Memorial Justice Assistance Grant,51,Office of Public Safety Administration,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,PROFESSIONAL AND TECHNICAL SERVICES,157000,157000,157000
GRANTS,G212,Edward Byrne Memorial Justice Assistance Grant (JAG),51,Office of Public Safety Administration,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,157000
GRANTS,G264,Securing the Cities,51,Office of Public Safety Administration,2820,Securing the City,0005,SALARIES AND WAGES - ON PAYROLL,0,0,100453
GRANTS,G264,Securing the Cities,51,Office of Public Safety Administration,2820,Securing the City,0044,FRINGE BENEFITS,0,0,48363
GRANTS,G264,Securing the Cities,51,Office of Public Safety Administration,2820,Securing the City,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,71184
GRANTS,G289,Securing the City,51,Office of Public Safety Administration,2820,Securing the City,0140,PROFESSIONAL AND TECHNICAL SERVICES,220000,220000,220000
GRANTS,005C,Community Development Block Grant - CARES ACT,54,Department of Planning and Development,2892,Community Healthcare Infrastructure,0140,PROFESSIONAL AND TECHNICAL SERVICES,11000000,11000000,0
GRANTS,005C,Community Development Block Grant - CARES ACT,54,Department of Planning and Development,2892,Community Healthcare Infrastructure,9103,REHABILITATION LOANS GT,0,0,7000000
GRANTS,033C,Community Development Block Grant - CARES Act,54,Department of Planning and Development,280A,Gift of Hope Project,0140,PROFESSIONAL AND TECHNICAL SERVICES,5000000,5000000,5000000
GRANTS,0V40,Conservation Innovation,54,Department of Planning and Development,2884,Conservation Innovation,0140,PROFESSIONAL AND TECHNICAL SERVICES,362000,362000,0
GRANTS,0W43,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0005,SALARIES AND WAGES - ON PAYROLL,97485,97485,0
GRANTS,0W43,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0006,SALARY PROVISION,878,878,0
GRANTS,0W43,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0044,FRINGE BENEFITS,45637,45637,0
GRANTS,0W85,African American Civil Rights Preservation,54,Department of Planning and Development,2888,African American Civil Rights Preservation,0140,PROFESSIONAL AND TECHNICAL SERVICES,405000,405000,0
GRANTS,0W87,Green Infrastructure Program,54,Department of Planning and Development,2887,Green Infrastructure Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,500000,500000,500000
GRANTS,0W90,Green Infrastructure Program,54,Department of Planning and Development,2887,Green Infrastructure Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,500000
GRANTS,G054,Red Line Extension Study,54,Department of Planning and Development,280B,Red Line Extension Study,0006,SALARY PROVISION,0,0,102000
GRANTS,G054,Red Line Extension Study,54,Department of Planning and Development,280B,Red Line Extension Study,0140,PROFESSIONAL AND TECHNICAL SERVICES,110000,110000,0
GRANTS,G209,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0005,SALARIES AND WAGES - ON PAYROLL,0,0,99650
GRANTS,G209,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0006,SALARY PROVISION,0,0,3374
GRANTS,G209,Home Investment Partnership,54,Department of Planning and Development,2819,Home Investment Partnership,0044,FRINGE BENEFITS,0,0,47976
GRANTS,G248,Equitable Transit Oriented Development,54,Department of Planning and Development,2894,Equitable Transit Oriented Development,0991,MATCHING AND SUPPLEMENTAL GRANTS,0,0,100000
GRANTS,G249,Equitable Transit Oriented Development,54,Department of Planning and Development,2894,Equitable Transit Oriented Development,0140,PROFESSIONAL AND TECHNICAL SERVICES,0,0,800000
GRANTS,G263,Small Business Resiliency Program,54,Department of Planning and Development,2895,Small Business Resiliency Program,0135,DELEGATE AGENCIES,0,0,900000
GRANTS,G263,Small Business Resiliency Program,54,Department of Planning and Development,2895,Small Business Resiliency Program,0140,PROFESSIONAL AND TECHNICAL SERVICES,900000,900000,0
GRANTS,GA00,Coronavirus Local Fiscal Recovery Fund,54,Department of Planning and Development,290H,American Rescue Plan Fiscal Recovery,9246,AMERICAN RESCUE PLAN INVESTMENT,73000000,73000000,73000000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0020,OVERTIME,1805000,1805000,1359000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0140,PROFESSIONAL AND TECHNICAL SERVICES,28000,28000,28000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0340,MATERIAL AND SUPPLIES,4519000,4519000,4519000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0421,MACHINERY AND EQUIPMENT,80000,80000,80000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0450,VEHICLES,55000,55000,55000
GRANTS,010C,Coronavirus Emergency Supplemental Funding,57,Chicago Police Department,2996,Edward Byrne Memorial Justice Assistance Grant (JAG),0801,INDIRECT COSTS,299000,299000,299000
GRANTS,0191,Asset Forfeiture - State,57,Chicago Police Department,2817,Asset Forfeiture - State,0140,PROFESSIONAL AND TECHNICAL SERVICES,822000,822000,2113000
GRANTS,0191,Asset Forfeiture - State,57,Chicago Police Department,2817,Asset Forfeiture - State,0157,RENTAL EQUIPMENT AND SERVICES,1291000,1291000,0
GRANTS,0657,Police,57,Chicago Police Department,2816,Asset Forfeiture - Federal,0140,PROFESSIONAL AND TECHNICAL SERVICES,130000,130000,130000
GRANTS,0B17,Asset Forfeiture - Federal,57,Chicago Police Department,2816,Asset Forfeiture - Federal,0140,PROFESSIONAL AND TECHNICAL SERVICES,1173000,1173000,1173000
GRANTS,0N00,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,57,Chicago Police Department,280E,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,0005,SALARIES AND WAGES - ON PAYROLL,0,0,62914
GRANTS,0N00,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,57,Chicago Police Department,280E,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,0015,SCHEDULE SALARY ADJUSTMENTS,0,0,244
GRANTS,0N00,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,57,Chicago Police Department,280E,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,0044,FRINGE BENEFITS,0,0,30290
GRANTS,0N00,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,57,Chicago Police Department,280E,Improving CPD's Response to Domestic Violence  Sexual Assault  and Stalking,0140,PROFESSIONAL AND TECHNICAL SERVICES,985000,985000,887552
