fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,11,CONTRACT WAGE - SALARY,476236.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,12651582.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,95000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,3942818.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,22,DUTY AVAILABILITY,40250000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,16435725.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,9209311.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,32,REIMBURSABLE OVERTIME,6000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,60,SPECIALTY PAY,15000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,7500000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,14305886.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,21701525.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,125,OFFICE AND BUILDING SERVICES,500.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,130,POSTAGE,195000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,138,IT MAINTENANCE,1758260.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,140,PROFESSIONAL AND TECHNICAL SERVICES,17215573.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,145,LEGAL EXPENSES,17000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,148,TESTING AND INSPECTING,1200.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,149,SOFTWARE MAINTENANCE AND LICENSING,4187440.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,152,ADVERTISING,2400.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,154,RENTAL-DATA HARDWARE EQ,760357.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,157,RENTAL EQUIPMENT AND SERVICES,6564061.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,161,MAINT FACILITIES,185000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,162,REPAIR/MAINT EQUIPMENT,378792.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,166,DUES  SUBSC & MEM,64097.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,169,TECHNICAL MEETING COSTS,385565.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,176,MAINTENANCE AND OPERATION - VEHICLES,3000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,178,FREIGHT AND EXPRESS CHARGES,24000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,181,MOBILE COMMUNICATION SERVICES,3104507.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,185,WASTE DISPOSAL SERVICES,29200.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,189,TELEPHONE - NON-CENTREX BILLINGS,312250.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,190,TELEPHONE - NON-CENTREX BILLINGS,720000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,196,DATA CIRCUITS,930000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,197,TELEPHONE - MAINTENANCE,27630.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,245,REIMBURSEMENT TO TRAVELERS,111570.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,313,CLEANING AND SANITATION SUPPLIES,381.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,319,CLOTHING,5000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,320,GASOLINE,55000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,330,FOOD,179158.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,338,LICENSE STICKER TAG AND PLATES,750.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,340,MATERIAL AND SUPPLIES,6091958.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,9966.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,345,APPARATUS AND INSTRUMENTS,20111.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,348,BOOKS AND RELATED MATERIAL,24992.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,350,STATIONERY AND OFFICE SUPPLIES,495035.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,360,REPAIR PARTS AND MATERIAL,568494.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,430,LIVESTOCK,36250.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,931,TORT/NON-TORT JUDGMENT,19844350.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,19000000.00
LOCAL,0100,CORPORATE FUND,57,CPD,1005,Chicago Police Department,9067,PHYSICAL EXAMS,2036069.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,4249581.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,2143.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,825000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,25750.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,22,DUTY AVAILABILITY,180000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,350000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,60000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,60,SPECIALTY PAY,103000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,30000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,75000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,90000.00
LOCAL,0610,MIDWAY AIRPORT FUND,57,CPD,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,65000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,13082748.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,15,SCHEDULE SALARY ADJUSTMENTS,12082.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,20,OVERTIME,2060000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,46350.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,22,DUTY AVAILABILITY,558000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,1000000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,87500.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,60,SPECIALTY PAY,190550.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,60000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,160000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,234000.00
LOCAL,0740,O HARE REVENUE FUND,57,CPD,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,160000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,535565.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,64731.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,20,OVERTIME,100000.00
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,166,DUES  SUBSC & MEM,5475.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,25,CROSSING GUARDS - VACATION PAYOUT,1100000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,39,STUDENT AS TRAINEES,21000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,503250.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,130,POSTAGE,6795.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,138,IT MAINTENANCE,58250.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,7300.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,152,ADVERTISING,900.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,153,PROMOTIONS,550.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,80000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,157,RENTAL EQUIPMENT AND SERVICES,54673.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,162,REPAIR/MAINT EQUIPMENT,183219.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,166,DUES  SUBSC & MEM,1087.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,178,FREIGHT AND EXPRESS CHARGES,415.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,181,MOBILE COMMUNICATION SERVICES,488000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,197,TELEPHONE - MAINTENANCE,44280.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,229,TRANSPORTATION AND EXPENSE ALLOWANCE,76000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,245,REIMBURSEMENT TO TRAVELERS,3003.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,270,LOCAL TRANSPORTATION,1500.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,319,CLOTHING,107500.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,6000.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,348,BOOKS AND RELATED MATERIAL,240.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,24625.00
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,6700.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,53277995.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,1083099.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,12,CONTRACT WAGE - PREVAILING RATE,121670.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,435005.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,20,OVERTIME,6020000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,244202.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,138,IT MAINTENANCE,18430905.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,139,IT DEVELOPMENT,7500000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,4308534.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,142,ACCOUNTING AND AUDITING,100000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,4000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,157,RENTAL EQUIPMENT AND SERVICES,516172.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,162,REPAIR/MAINT EQUIPMENT,274000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,166,DUES  SUBSC & MEM,11700.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,169,TECHNICAL MEETING COSTS,5564.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,181,MOBILE COMMUNICATION SERVICES,355000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,189,TELEPHONE - NON-CENTREX BILLINGS,2636100.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,190,TELEPHONE - NON-CENTREX BILLINGS,260000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,196,DATA CIRCUITS,1631000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,197,TELEPHONE - MAINTENANCE,3218612.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,319,CLOTHING,37238.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,295000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,17684.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,360,REPAIR PARTS AND MATERIAL,350100.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,365,ELECTRICAL SUPPLIES,115000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,401,TOOL <= $100 UNIT,40000.00
LOCAL,0353,EMERGENCY COMMUN FD,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,16435.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,7830532.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,240200.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,17135.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,20,OVERTIME,145000.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,7350.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,319,CLOTHING,56700.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,8250.00
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,17500.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,6245671.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,156829.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,32045.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,20,OVERTIME,185000.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,14050.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,319,CLOTHING,13695.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,6638.00
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,35000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,456798185.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,12,CONTRACT WAGE - PREVAILING RATE,2207.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,15,SCHEDULE SALARY ADJUSTMENTS,2999777.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,20,OVERTIME,30000000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,19560346.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,22,DUTY AVAILABILITY,17100000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,780000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,4254000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,60,SPECIALTY PAY,17892550.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,4569000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,90000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,63,FITNESS BENEFIT,900000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,70,TUITION REIMBURSEMENT,595000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,4250000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,5054500.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,130,POSTAGE,22398.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,138,IT MAINTENANCE,516975.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,4832156.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,149,SOFTWARE MAINTENANCE AND LICENSING,108320.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,157,RENTAL EQUIPMENT AND SERVICES,80851.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,159,LEASE/PURCHASE EQUIPMENT,82500.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,160,REPAIR/MAINT PROPERTY,12000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,162,REPAIR/MAINT EQUIPMENT,699447.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,166,DUES  SUBSC & MEM,5150.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,169,TECHNICAL MEETING COSTS,5343.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,181,MOBILE COMMUNICATION SERVICES,355556.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,186,PAGERS,400.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,189,TELEPHONE - NON-CENTREX BILLINGS,148800.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,190,TELEPHONE - NON-CENTREX BILLINGS,127000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,196,DATA CIRCUITS,192000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,197,TELEPHONE - MAINTENANCE,7000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,229,TRANSPORTATION AND EXPENSE ALLOWANCE,43000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,245,REIMBURSEMENT TO TRAVELERS,6000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,270,LOCAL TRANSPORTATION,1900.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,318,OTHER FUEL,6000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,338,LICENSE STICKER TAG AND PLATES,3915.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,340,MATERIAL AND SUPPLIES,1274159.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,764005.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,345,APPARATUS AND INSTRUMENTS,339500.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,348,BOOKS AND RELATED MATERIAL,6435.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,350,STATIONERY AND OFFICE SUPPLIES,76080.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,360,REPAIR PARTS AND MATERIAL,256000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,422,OFFICE MACHINES,4000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,424,FURNITURE AND FURNISHINGS,190000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,931,TORT/NON-TORT JUDGMENT,2702000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,9000000.00
LOCAL,0100,CORPORATE FUND,59,CFD,2005,Chicago Fire Department,9067,PHYSICAL EXAMS,1080000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,6438830.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,15,SCHEDULE SALARY ADJUSTMENTS,15613.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,20,OVERTIME,192400.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,250206.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,22,DUTY AVAILABILITY,241200.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,70000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,60000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,60,SPECIALTY PAY,250580.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,50450.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,17000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,63,FITNESS BENEFIT,9000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,140000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,72500.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,45000.00
LOCAL,0610,MIDWAY AIRPORT FUND,59,CFD,2005,Chicago Fire Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,157500.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,24623284.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,12,CONTRACT WAGE - PREVAILING RATE,1104.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,15,SCHEDULE SALARY ADJUSTMENTS,50343.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,20,OVERTIME,791800.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,935000.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,22,DUTY AVAILABILITY,874800.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,90000.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,210000.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,60,SPECIALTY PAY,1123600.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,188000.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,10000.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,63,FITNESS BENEFIT,35700.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,318200.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,276750.00
LOCAL,0740,O HARE REVENUE FUND,59,CFD,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,176800.00
