fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,162,REPAIR/MAINT EQUIPMENT,5220,5220,5220
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,168,EDUCATION DEVELOPMENT,5350,5350,5350
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,169,TECHNICAL MEETING COSTS,1068,1068,1068
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,181,MOBILE COMMUNICATION SERVICES,30000,30000,24000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,190,TELEPHONE - NON-CENTREX BILLINGS,7000,7000,7000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,196,DATA CIRCUITS,2600,2600,2650
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,197,TELEPHONE - MAINTENANCE,1065,1065,1015
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,245,REIMBURSEMENT TO TRAVELERS,480,480,480
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,313,CLEANING AND SANITATION SUPPLIES,70028,70028,70028
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,330,FOOD,105000,105000,113278
LOCAL,0100,CORPORATE FUND,84,CHICAGO DEPT OF TRANSPORTATION,2115,ADMINISTRATION,130,POSTAGE,3000,3000,4000
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,340,MATERIAL AND SUPPLIES,20316,20316,20316
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,342,"DRUGS, MEDICINE AND CHEMICAL MATERIALS",220700,220700,230200
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,350,STATIONERY AND OFFICE SUPPLIES,9164,9164,9164
LOCAL,0100,CORPORATE FUND,73,COMM ANIMAL CARE AND CONTROL,2005,COMM ANIMAL CARE AND CONTROL,360,REPAIR PARTS AND MATERIAL,2093,2093,2093
GRANTS,0P21,ANIMAL CARE AND CONTROL,73,COMM ANIMAL CARE AND CONTROL,2805,DOG RESCUE PROJECT,140,PROFESSIONAL AND TECHNICAL SERVICES,10000,10000,0
GRANTS,0P21,ANIMAL CARE AND CONTROL,73,COMM ANIMAL CARE AND CONTROL,2807,DOG PAVILION RENOVATION,140,PROFESSIONAL AND TECHNICAL SERVICES,2000000,2000000,0
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,5,SALARIES AND WAGES - ON PAYROLL,65436,65436,66684
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,11,CONTRACT WAGE - SALARY,0,0,333
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,130,POSTAGE,195,195,177
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,140,PROFESSIONAL AND TECHNICAL SERVICES,82223,82223,82223
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,143,COURT REPORTING,17500,17500,17500
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,157,RENTAL EQUIPMENT AND SERVICES,1260,1260,884
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,162,REPAIR/MAINT EQUIPMENT,225,225,216
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,190,TELEPHONE - NON-CENTREX BILLINGS,900,900,1000
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,197,TELEPHONE - MAINTENANCE,100,100,100
LOCAL,0100,CORPORATE FUND,77,LICENSE APPEAL COMMISSION,2005,LICENSE APPEAL COMMISSION,340,MATERIAL AND SUPPLIES,456,456,500
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,5,SALARIES AND WAGES - ON PAYROLL,678984,678984,750852
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,11,CONTRACT WAGE - SALARY,0,0,383
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,15,SCHEDULE SALARY ADJUSTMENTS,2386,2386,2685
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,130,POSTAGE,3530,3530,3739
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,140,PROFESSIONAL AND TECHNICAL SERVICES,62488,62488,56219
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,157,RENTAL EQUIPMENT AND SERVICES,0,0,3832
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,159,LEASE PURCHASE AGREEMNT,0,0,3600
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,162,REPAIR/MAINT EQUIPMENT,10054,10054,2396
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,166,"DUES, SUBSC & MEM",0,0,2713
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,169,TECHNICAL MEETING COSTS,1284,1284,1284
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,178,FREIGHT AND EXPRESS CHARGES,3644,3644,3644
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,190,TELEPHONE - NON-CENTREX BILLINGS,3800,3800,3800
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,197,TELEPHONE - MAINTENANCE,855,855,855
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,165,165,165
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,245,REIMBURSEMENT TO TRAVELERS,2583,2583,4160
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,270,LOCAL TRANSPORTATION,2400,2400,2400
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,348,BOOKS AND RELATED MATERIAL,595,595,595
LOCAL,0100,CORPORATE FUND,78,BOARD OF ETHICS,2005,BOARD OF ETHICS,350,STATIONERY AND OFFICE SUPPLIES,2615,2615,2615
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,5,SALARIES AND WAGES - ON PAYROLL,1223171,1223171,1383359
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,11,CONTRACT WAGE - SALARY,0,0,785
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,12,CONTRACT WAGE - PREVAILING RATE,0,0,759
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,15,SCHEDULE SALARY ADJUSTMENTS,4166,4166,3252
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,126,OFFICE CONVENIENCES,200,200,150
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,130,POSTAGE,6230,6230,6230
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,140,PROFESSIONAL AND TECHNICAL SERVICES,23852,23852,23852
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,154,RENTAL-DATA HARDWARE EQ,1500,1500,1500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,157,RENTAL EQUIPMENT AND SERVICES,898,898,898
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,162,REPAIR/MAINT EQUIPMENT,4022,4022,4022
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,166,"DUES, SUBSC & MEM",603,603,603
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,169,TECHNICAL MEETING COSTS,275,275,275
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,181,MOBILE COMMUNICATION SERVICES,125000,125000,125000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,190,TELEPHONE - NON-CENTREX BILLINGS,53800,53800,51775
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,196,DATA CIRCUITS,1400,1400,1400
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,197,TELEPHONE - MAINTENANCE,9000,9000,8500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,245,REIMBURSEMENT TO TRAVELERS,500,500,500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,340,MATERIAL AND SUPPLIES,2500,2500,2500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,348,BOOKS AND RELATED MATERIAL,200,200,200
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,350,STATIONERY AND OFFICE SUPPLIES,6100,6100,6000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2005,COMMISSIONER'S OFFICE,931,TORT/NON-TORT JUDGMENT,540000,540000,540000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,5,SALARIES AND WAGES - ON PAYROLL,4406619,4406619,4314629
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,11,CONTRACT WAGE - SALARY,0,0,1905
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,12,CONTRACT WAGE - PREVAILING RATE,38859,38859,11990
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,15,SCHEDULE SALARY ADJUSTMENTS,8670,8670,14409
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,20,OVERTIME,1000,1000,1000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,130,POSTAGE,3000,3000,3000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,140,PROFESSIONAL AND TECHNICAL SERVICES,2500,2500,2500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,159,LEASE PURCHASE AGREEMNT,25928,25928,25928
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,162,REPAIR/MAINT EQUIPMENT,7000,7000,7000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,190,TELEPHONE - NON-CENTREX BILLINGS,8000,8000,7700
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,197,TELEPHONE - MAINTENANCE,900,900,800
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,500,500,475
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,270,LOCAL TRANSPORTATION,100,100,75
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,319,CLOTHING,600,600,600
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,340,MATERIAL AND SUPPLIES,3000,3000,3000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,350,STATIONERY AND OFFICE SUPPLIES,6000,6000,6000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2006,ADMINISTRATIVE SERV DIVISION,440,MACHINERY AND EQUIPMENT,100,100,100
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,5,SALARIES AND WAGES - ON PAYROLL,98229332,98229332,98486563
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,11,CONTRACT WAGE - SALARY,0,0,1345
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,12,CONTRACT WAGE - PREVAILING RATE,1846677,1846677,585612
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,15,SCHEDULE SALARY ADJUSTMENTS,57317,57317,91422
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,20,OVERTIME,3661453,3661453,3661453
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,126,OFFICE CONVENIENCES,507,507,507
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,130,POSTAGE,2046,2046,2046
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,140,PROFESSIONAL AND TECHNICAL SERVICES,12042130,12042130,12644630
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,157,RENTAL EQUIPMENT AND SERVICES,208380,208380,251184
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,159,LEASE PURCHASE AGREEMNT,98055,98055,98055
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,160,REPAIR/MAINT PROPERTY,1000,1000,1000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,162,REPAIR/MAINT EQUIPMENT,16763,16763,16763
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,181,MOBILE COMMUNICATION SERVICES,85000,85000,86500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,185,WASTE DISPOSAL SERVICES,38205608,38205608,37505608
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,188,VEHICLE TRACKING SERVICE,324488,324488,324420
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,189,TELEPHONE - NON-CENTREX BILLINGS,4100,4100,4200
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,190,TELEPHONE - NON-CENTREX BILLINGS,85000,85000,81800
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,196,DATA CIRCUITS,28000,28000,28375
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,197,TELEPHONE - MAINTENANCE,10000,10000,9700
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,500,500,495
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,245,REIMBURSEMENT TO TRAVELERS,1000,1000,1000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,313,CLEANING AND SANITATION SUPPLIES,24561,24561,24561
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,319,CLOTHING,88190,88190,88190
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,340,MATERIAL AND SUPPLIES,92655,92655,92564
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,350,STATIONERY AND OFFICE SUPPLIES,14735,14735,14530
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,401,TOOL <= $100 UNIT,71412,71412,71393
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,423,COMMUNICATION DEVICES,42100,42100,42100
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,5,SALARIES AND WAGES - ON PAYROLL,17669973,17669973,17765636
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,11,CONTRACT WAGE - SALARY,0,0,349
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,12,CONTRACT WAGE - PREVAILING RATE,191000,191000,71300
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,15,SCHEDULE SALARY ADJUSTMENTS,79573,79573,67982
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,20,OVERTIME,42500,42500,29000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,140,PROFESSIONAL AND TECHNICAL SERVICES,600000,600000,600000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,157,RENTAL EQUIPMENT AND SERVICES,1620000,1620000,1620000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,162,REPAIR/MAINT EQUIPMENT,7586,7586,7586
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,166,"DUES, SUBSC & MEM",125,125,0
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,229,TRANSPORTATION AND EXPENSE ALLOWANCE,100,100,100
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,313,CLEANING AND SANITATION SUPPLIES,325,325,600
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,319,CLOTHING,14938,14938,8025
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,340,MATERIAL AND SUPPLIES,44836,44836,44900
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,341,CHEMICALS,82667,82667,50000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,350,STATIONERY AND OFFICE SUPPLIES,5500,5500,5500
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,360,REPAIR PARTS AND MATERIAL,417,417,0
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,362,PAINTS AND PAINTING SUPPLIES,40000,40000,81000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,401,TOOL <= $100 UNIT,6100,6100,6000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2045,BUREAU OF STREET OPERATIONS,423,COMMUNICATION DEVICES,21480,21480,20350
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,5,SALARIES AND WAGES - ON PAYROLL,12045052,12045052,12034932
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,11,CONTRACT WAGE - SALARY,0,0,2299
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,12,CONTRACT WAGE - PREVAILING RATE,210749,210749,68131
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,15,SCHEDULE SALARY ADJUSTMENTS,9074,9074,7189
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,20,OVERTIME,99938,99938,549938
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,126,OFFICE CONVENIENCES,1422,1422,1396
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,130,POSTAGE,150,150,120
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,140,PROFESSIONAL AND TECHNICAL SERVICES,923120,923120,723120
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,154,RENTAL-DATA HARDWARE EQ,2823,2823,2823
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,157,RENTAL EQUIPMENT AND SERVICES,717552,717552,607058
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,159,LEASE PURCHASE AGREEMNT,7911,7911,7911
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,160,REPAIR/MAINT PROPERTY,518,518,518
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,162,REPAIR/MAINT EQUIPMENT,5214,5214,5214
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,188,VEHICLE TRACKING SERVICE,72150,72150,72150
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,190,TELEPHONE - NON-CENTREX BILLINGS,10000,10000,9625
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,197,TELEPHONE - MAINTENANCE,2300,2300,2200
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,229,TRANSPORTATION AND EXPENSE ALLOWANCE,32000,32000,32000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,245,REIMBURSEMENT TO TRAVELERS,250,250,250
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,313,CLEANING AND SANITATION SUPPLIES,2813,2813,2813
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,319,CLOTHING,6900,6900,6900
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,340,MATERIAL AND SUPPLIES,54587,54587,54587
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,345,APPARATUS AND INSTRUMENTS,657,657,657
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,350,STATIONERY AND OFFICE SUPPLIES,6000,6000,6000
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,360,REPAIR PARTS AND MATERIAL,33304,33304,33304
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,361,BUILDING MATERIALS AND SUPPLIES,1823,1823,1823
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,362,PAINTS AND PAINTING SUPPLIES,952,952,952
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,363,"STRUCTURAL STEELS, IRON, OTHER MATERIALS",308,308,308
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,423,COMMUNICATION DEVICES,13630,13630,13630
LOCAL,0100,CORPORATE FUND,81,DEPT STREETS AND SANITATION,2060,BUREAU OF FORESTRY,440,MACHINERY AND EQUIPMENT,150,150,150
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,5,SALARIES AND WAGES - ON PAYROLL,5473492,5473492,5629268
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,12,CONTRACT WAGE - PREVAILING RATE,143517,143517,47866
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,20,OVERTIME,20000,20000,20000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,150,PUBLICATN & REPRODT-OUT,72000,72000,72000
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,157,RENTAL EQUIPMENT AND SERVICES,2717395,2717395,2717395
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,188,VEHICLE TRACKING SERVICE,46620,46620,46620
LOCAL,0300,VEHICLE FUND,81,DEPT STREETS AND SANITATION,2020,BUREAU OF SANITATION,340,MATERIAL AND SUPPLIES,18700,18700,18700
