fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,_ordinance_amount_
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,189,TELEPHONE - NON-CENTREX BILLINGS,312250
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,190,TELEPHONE - NON-CENTREX BILLINGS,720000
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,196,DATA CIRCUITS,840000
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,197,TELEPHONE - MAINTENANCE,27630
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,245,REIMBURSEMENT TO TRAVELERS,305570
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,313,CLEANING AND SANITATION SUPPLIES,381
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,319,CLOTHING,5000
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,320,GASOLINE,85000
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,330,FOOD,179858
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,338,LICENSE STICKER TAG AND PLATES,750
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,340,MATERIAL AND SUPPLIES,4422708
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,9966
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,345,APPARATUS AND INSTRUMENTS,20111
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,348,BOOKS AND RELATED MATERIAL,24992
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,350,STATIONERY AND OFFICE SUPPLIES,597190
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,360,REPAIR PARTS AND MATERIAL,568494
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,430,LIVESTOCK,36250
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,931,TORT/NON-TORT JUDGMENT,19844350
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,19000000
LOCAL,0100,CORPORATE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,9067,PHYSICAL EXAMS,1736069
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,4785087
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,20,OVERTIME,825000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,25750
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,22,DUTY AVAILABILITY,180000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,350000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,60000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,60,SPECIALTY PAY,103000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,30000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,75000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,90000
LOCAL,0610,MIDWAY AIRPORT FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,65000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,5,SALARIES AND WAGES - ON PAYROLL,14125440
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,20,OVERTIME,2060000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,46350
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,22,DUTY AVAILABILITY,558000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,24,COMPENSATORY TIME PAYMENT,1000000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,27,SUPERVISORS QUARTERLY PAYMENT,87500
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,60,SPECIALTY PAY,190550
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,70,TUITION REIMBURSEMENT,60000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,88,FURLOUGH / COMP TIME BUY-BACK,160000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,91,UNIFORM ALLOWANCE,234000
LOCAL,0740,O HARE REVENUE FUND,57,CHICAGO POLICE DEPARTMENT,1005,Chicago Police Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,100000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,75049149
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,1554537
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,12,CONTRACT WAGE - PREVAILING RATE,121670
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,196899
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,20,OVERTIME,6050000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,25,CROSSING GUARDS - VACATION PAYOUT,1100000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,39,STUDENT AS TRAINEES,21000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,746750
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,130,POSTAGE,7450
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,138,IT MAINTENANCE,4956202
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,140,PROFESSIONAL AND TECHNICAL SERVICES,3561644
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,149,SOFTWARE MAINTENANCE AND LICENSING,30000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,152,ADVERTISING,900
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,153,PROMOTIONS,977
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,154,RENTAL-DATA HARDWARE EQ,106073
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,157,RENTAL EQUIPMENT AND SERVICES,504715
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,162,REPAIR/MAINT EQUIPMENT,589081
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,166,DUES  SUBSC & MEM,17567
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,169,TECHNICAL MEETING COSTS,9259
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,178,FREIGHT AND EXPRESS CHARGES,800
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,181,MOBILE COMMUNICATION SERVICES,865400
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,189,TELEPHONE - NON-CENTREX BILLINGS,2938344
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,190,TELEPHONE - NON-CENTREX BILLINGS,340000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,196,DATA CIRCUITS,1828600
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,197,TELEPHONE - MAINTENANCE,336100
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,229,TRANSPORTATION AND EXPENSE ALLOWANCE,77082
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,245,REIMBURSEMENT TO TRAVELERS,2935
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,270,LOCAL TRANSPORTATION,1700
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,319,CLOTHING,163949
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,485850
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,348,BOOKS AND RELATED MATERIAL,240
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,350,STATIONERY AND OFFICE SUPPLIES,49638
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,360,REPAIR PARTS AND MATERIAL,497150
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,365,ELECTRICAL SUPPLIES,106300
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,401,TOOL <= $100 UNIT,39000
LOCAL,0100,CORPORATE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,48727
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,7506019
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,231332
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,12420
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,20,OVERTIME,145000
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,7350
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,319,CLOTHING,56700
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,8250
LOCAL,0610,MIDWAY AIRPORT FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,17500
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,5,SALARIES AND WAGES - ON PAYROLL,6017776
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,11,CONTRACT WAGE - SALARY,148750
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,15,SCHEDULE SALARY ADJUSTMENTS,15180
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,20,OVERTIME,185000
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,91,UNIFORM ALLOWANCE,14050
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,319,CLOTHING,13695
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,340,MATERIAL AND SUPPLIES,6638
LOCAL,0740,O HARE REVENUE FUND,58,OEMC,2705,OEMC,423,COMMUNICATION DEVICES,35000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,456539391
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,12,CONTRACT WAGE - PREVAILING RATE,2207
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,15,SCHEDULE SALARY ADJUSTMENTS,2180996
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,20,OVERTIME,30000000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,19560346
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,22,DUTY AVAILABILITY,15769291
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,780000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,4254000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,39,STUDENT AS TRAINEES,7125
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,60,SPECIALTY PAY,17892550
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,4569000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,90000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,63,FITNESS BENEFIT,900000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,70,TUITION REIMBURSEMENT,595000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,4250000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,4895000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,130,POSTAGE,22260
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,138,IT MAINTENANCE,559000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,3690078
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,149,SOFTWARE MAINTENANCE AND LICENSING,4000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,157,RENTAL EQUIPMENT AND SERVICES,76995
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,159,LEASE/PURCHASE EQUIPMENT,82500
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,160,REPAIR/MAINT PROPERTY,12000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,162,REPAIR/MAINT EQUIPMENT,889157
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,166,DUES  SUBSC & MEM,5150
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,169,TECHNICAL MEETING COSTS,5343
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,181,MOBILE COMMUNICATION SERVICES,355556
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,186,PAGERS,400
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,189,TELEPHONE - NON-CENTREX BILLINGS,148800
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,190,TELEPHONE - NON-CENTREX BILLINGS,134000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,196,DATA CIRCUITS,188000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,197,TELEPHONE - MAINTENANCE,7000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,229,TRANSPORTATION AND EXPENSE ALLOWANCE,43000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,245,REIMBURSEMENT TO TRAVELERS,6000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,270,LOCAL TRANSPORTATION,1900
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,318,OTHER FUEL,6000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,338,LICENSE STICKER TAG AND PLATES,3915
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,340,MATERIAL AND SUPPLIES,1276009
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,342,DRUGS  MEDICINE AND CHEMICAL MATERIALS,764005
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,345,APPARATUS AND INSTRUMENTS,348000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,348,BOOKS AND RELATED MATERIAL,6505
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,350,STATIONERY AND OFFICE SUPPLIES,106080
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,360,REPAIR PARTS AND MATERIAL,256000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,422,OFFICE MACHINES,4000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,424,FURNITURE AND FURNISHINGS,160000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,931,TORT/NON-TORT JUDGMENT,2702000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,9000000
LOCAL,0100,CORPORATE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,9067,PHYSICAL EXAMS,1080000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,6504964
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,20,OVERTIME,192400
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,350,STATIONERY AND OFFICE SUPPLIES,30000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,250206
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,22,DUTY AVAILABILITY,216140
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,70000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,60000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,60,SPECIALTY PAY,250580
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,50450
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,17000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,63,FITNESS BENEFIT,9000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,140000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,70000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,45000
LOCAL,0610,MIDWAY AIRPORT FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,157500
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,5,SALARIES AND WAGES - ON PAYROLL,24426952
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,12,CONTRACT WAGE - PREVAILING RATE,1104
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,15,SCHEDULE SALARY ADJUSTMENTS,12055
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,20,OVERTIME,791800
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,21,SWORN/CIVILIAN HOLIDAY PREMIUM PAY,935000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,22,DUTY AVAILABILITY,817600
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,24,COMPENSATORY TIME PAYMENT,90000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,28,COOPERATIVE EDUCATION PROGRAM,210000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,60,SPECIALTY PAY,1123600
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,61,DRIVER'S DIFFERENTIAL,188000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,62,REQUIRED CERTIFICATIONS,10000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,63,FITNESS BENEFIT,35700
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,88,FURLOUGH / COMP TIME BUY-BACK,318200
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,91,UNIFORM ALLOWANCE,260000
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,140,PROFESSIONAL AND TECHNICAL SERVICES,176800
LOCAL,0740,O HARE REVENUE FUND,59,CHICAGO FIRE DEPARTMENT,2005,Chicago Fire Department,937,HOSPITAL//MEDICAL - NOT WORKERS' COMP,247500
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,5,SALARIES AND WAGES - ON PAYROLL,5808460
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,15,SCHEDULE SALARY ADJUSTMENTS,48350
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,20,OVERTIME,60000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,130,POSTAGE,15000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,140,PROFESSIONAL AND TECHNICAL SERVICES,684044
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,149,SOFTWARE MAINTENANCE AND LICENSING,55133
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,150,PUBLICATN & REPRODT-OUT,30000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,159,LEASE/PURCHASE EQUIPMENT,17000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,162,REPAIR/MAINT EQUIPMENT,246400
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,166,DUES  SUBSC & MEM,5475
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,169,TECHNICAL MEETING COSTS,180300
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,181,MOBILE COMMUNICATION SERVICES,42000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,190,TELEPHONE - NON-CENTREX BILLINGS,25000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,197,TELEPHONE - MAINTENANCE,80
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,245,REIMBURSEMENT TO TRAVELERS,15000
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,320,GASOLINE,240
LOCAL,0100,CORPORATE FUND,60,COPA,2005,COPA,340,MATERIAL AND SUPPLIES,54750
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,5,SALARIES AND WAGES - ON PAYROLL,19224750
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,12,CONTRACT WAGE - PREVAILING RATE,94086
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,15,SCHEDULE SALARY ADJUSTMENTS,25763
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,20,OVERTIME,100000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,32,REIMBURSABLE OVERTIME,250000
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,50,STIPENDS,28500
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,130,POSTAGE,22227
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,140,PROFESSIONAL AND TECHNICAL SERVICES,2479575
LOCAL,0100,CORPORATE FUND,67,DEPARTMENT OF BUILDINGS,2005,BUILDINGS,143,COURT REPORTING,1500
