fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0X74,Housing Opportunities For People with AIDs,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),350,Stationery and Office Supplies,660.00,660.00,0.00
GRANTS,0X74,Housing Opportunities For People with AIDs,41,Department of Public Health,2932,Housing Opportunities for People with AIDS (HOPWA),9438,For Services Provided by the Department of Fleet and Facilities Management,3000.00,3000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,5,Salaries and Wages - on Payroll,2478051.00,2478051.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,15,Schedule Salary Adjustments,4332.00,4332.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,44,Fringe Benefits,1094522.00,1094522.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,91,Uniform Allowance,2400.00,2400.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,125,Office and Building Services,782500.00,782500.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,130,Postage,8700.00,8700.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,135,For Delegate Agencies,415000.00,415000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,150,Publications and Reproduction - Outside Services to Be Expended with the Prior Approval of Graphics Services,33254.00,33254.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,152,Advertising,13500.00,13500.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,157,Rental of Equipment and Services,18000.00,18000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,162,Repair/Maintenance of Equipment,10000.00,10000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,166,Dues  Subscriptions and Memberships,5350.00,5350.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,168,Educational Development through Cooperative Education Program and Apprenticeship Program,5000.00,5000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,169,Technical Meeting Costs,3000.00,3000.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,181,Mobile Communication Services,7900.00,7900.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,190,Telephone - Non-Centrex Billings,9300.00,9300.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,229,Transportation and Expense Allowance,13803.00,13803.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,245,Reimbursement to Travelers,11928.00,11928.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,340,Material and Supplies,96080.00,96080.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,342,Drugs  Medicine and Chemical Materials,2100.00,2100.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,345,Apparatus and Instruments,6200.00,6200.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,348,Books and Related Material,39500.00,39500.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,350,Stationery and Office Supplies,6700.00,6700.00,0.00
GRANTS,0X75,Immunizations and Vaccines for Children,41,Department of Public Health,2820,Immunizations and Vaccines for Children,801,Indirect Costs,401880.00,401880.00,0.00
GRANTS,0X76,Lead Based Paint Hazard Control (Torrens Fund),41,Department of Public Health,2884,Lead Based Paint Hazard Control (Torrens Fund),140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,250000.00
GRANTS,0X77,Local Health Protection,41,Department of Public Health,2730,Local Health Protection,5,Salaries and Wages - on Payroll,1653304.00,1653304.00,0.00
GRANTS,0X77,Local Health Protection,41,Department of Public Health,2730,Local Health Protection,15,Schedule Salary Adjustments,3082.00,3082.00,0.00
GRANTS,0X77,Local Health Protection,41,Department of Public Health,2730,Local Health Protection,20,Overtime,6000.00,6000.00,0.00
GRANTS,0X77,Local Health Protection,41,Department of Public Health,2730,Local Health Protection,135,For Delegate Agencies,141515.00,141515.00,0.00
GRANTS,0X79,Morbidity and Risk Behavior Surveillance,41,Department of Public Health,2887,Morbidity and Risk Behavior Surveillance,5,Salaries and Wages - on Payroll,341463.00,341463.00,0.00
GRANTS,0X79,Morbidity and Risk Behavior Surveillance,41,Department of Public Health,2887,Morbidity and Risk Behavior Surveillance,44,Fringe Benefits,148363.00,148363.00,0.00
GRANTS,0X79,Morbidity and Risk Behavior Surveillance,41,Department of Public Health,2887,Morbidity and Risk Behavior Surveillance,245,Reimbursement to Travelers,60174.00,60174.00,156000.00
GRANTS,0X80,Mosquito Vector Prevention Program (Tire Funds),41,Department of Public Health,2960,Mosquito Vector Prevention Program (Tire Funds),5,Salaries and Wages - on Payroll,83308.00,83308.00,0.00
GRANTS,0X80,Mosquito Vector Prevention Program (Tire Funds),41,Department of Public Health,2960,Mosquito Vector Prevention Program (Tire Funds),44,Fringe Benefits,36196.00,36196.00,0.00
GRANTS,0X80,Mosquito Vector Prevention Program (Tire Funds),41,Department of Public Health,2960,Mosquito Vector Prevention Program (Tire Funds),140,For Professional and Technical Services and Other Third Party Benefit Agreements,253867.00,253867.00,0.00
GRANTS,0X80,Mosquito Vector Prevention Program (Tire Funds),41,Department of Public Health,2960,Mosquito Vector Prevention Program (Tire Funds),197,Telephone - Maintenance and Repair of Equipment and Voicemail,1499.00,1499.00,0.00
GRANTS,0X80,Mosquito Vector Prevention Program (Tire Funds),41,Department of Public Health,2960,Mosquito Vector Prevention Program (Tire Funds),245,Reimbursement to Travelers,5130.00,5130.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,5,Salaries and Wages - on Payroll,2537055.00,2537055.00,83296.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,15,Schedule Salary Adjustments,7583.00,7583.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,20,Overtime,15000.00,15000.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,44,Fringe Benefits,1114388.00,1114388.00,35469.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,91,Uniform Allowance,600.00,600.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,135,For Delegate Agencies,22280080.00,22280080.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,140,For Professional and Technical Services and Other Third Party Benefit Agreements,999612.00,999612.00,1381235.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,245,Reimbursement to Travelers,10740.00,10740.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,270,Local Transportation,1895.00,1895.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,350,Stationery and Office Supplies,14186.00,14186.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,801,Indirect Costs,402326.00,402326.00,0.00
GRANTS,0X81,Ryan White HIV Care Act Part A - Emergency Relief,41,Department of Public Health,2731,Ryan White HIV Care Act Part A - Emergency Relief,999,To Provide for Cultural Programming and Development Grants,67535.00,67535.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,5,Salaries and Wages - on Payroll,1064294.00,1064294.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,15,Schedule Salary Adjustments,7892.00,7892.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,44,Fringe Benefits,469538.00,469538.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,135,For Delegate Agencies,409487.00,409487.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,149,For Software Maintenance and Licensing,21424.00,21424.00,0.00
GRANTS,0X82,Sexually Transmitted Disease Prevention,41,Department of Public Health,2814,Sexually Transmitted Disease Prevention,9651,To Reimburse Corporate Fund for Indirect Costs,188365.00,188365.00,0.00
GRANTS,0X83,Solid Waste Management,41,Department of Public Health,2722,Solid Waste Management,5,Salaries and Wages - on Payroll,75934.00,75934.00,0.00
GRANTS,0X83,Solid Waste Management,41,Department of Public Health,2722,Solid Waste Management,44,Fringe Benefits,32993.00,32993.00,0.00
GRANTS,0X83,Solid Waste Management,41,Department of Public Health,2722,Solid Waste Management,801,Indirect Costs,34073.00,34073.00,0.00
GRANTS,0X84,Summer Food Program,41,Department of Public Health,2984,Summer Food Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,0.00,0.00,75000.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,5,Salaries and Wages - on Payroll,451277.00,451277.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,44,Fringe Benefits,200113.00,200113.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,135,For Delegate Agencies,154050.00,154050.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,140,For Professional and Technical Services and Other Third Party Benefit Agreements,179874.00,179874.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,150,Publications and Reproduction - Outside Services to Be Expended with the Prior Approval of Graphics Services,25000.00,25000.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,190,Telephone - Non-Centrex Billings,10584.00,10584.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,229,Transportation and Expense Allowance,3540.00,3540.00,0.00
GRANTS,0X87,Tobacco Free Communities,41,Department of Public Health,2868,Tobacco Free Communities,350,Stationery and Office Supplies,562.00,562.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,5,Salaries and Wages - on Payroll,2010877.00,2010877.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,15,Schedule Salary Adjustments,1641.00,1641.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,44,Fringe Benefits,881922.00,881922.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,125,Office and Building Services,25106.00,25106.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,130,Postage,400.00,400.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,135,For Delegate Agencies,1332000.00,1332000.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,140,For Professional and Technical Services and Other Third Party Benefit Agreements,192149.00,192149.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,150,Publications and Reproduction - Outside Services to Be Expended with the Prior Approval of Graphics Services,5733.00,5733.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,153,Promotions,4023.00,4023.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,155,Rental of Property,40949.00,40949.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,157,Rental of Equipment and Services,95500.00,95500.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,169,Technical Meeting Costs,5000.00,5000.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,190,Telephone - Non-Centrex Billings,4100.00,4100.00,0.00
GRANTS,0X90,Women Infants and Children Nutrition,41,Department of Public Health,2808,Women  Infants and Children Nutrition,331,Electricity,600.00,600.00,0.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,157,Rental of Equipment and Services,0.00,0.00,1175.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,5,Salaries and Wages - on Payroll,0.00,0.00,71748.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,15,Schedule Salary Adjustments,0.00,0.00,584.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,44,Fringe Benefits,0.00,0.00,30551.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,135,For Delegate Agencies,0.00,0.00,337177.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,245,Reimbursement to Travelers,0.00,0.00,1972.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,350,Stationery and Office Supplies,0.00,0.00,90.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,801,Indirect Costs,0.00,0.00,51851.00
GRANTS,0X92,Teen Pregnancy Prevention Evaluation,41,Department of Public Health,,Teen Pregnancy Prevention Evaluation,999,To Provide for Cultural Programming and Development Grants,0.00,0.00,6027.00
GRANTS,0X95,Increasing HPV Vaccine Coverage,41,Department of Public Health,,HPV Vaccine Coverage,5,Salaries and Wages - on Payroll,0.00,0.00,45802.00
GRANTS,0X95,Increasing HPV Vaccine Coverage,41,Department of Public Health,,HPV Vaccine Coverage,15,Schedule Salary Adjustments,0.00,0.00,1362.00
GRANTS,0X95,Increasing HPV Vaccine Coverage,41,Department of Public Health,,HPV Vaccine Coverage,44,Fringe Benefits,0.00,0.00,23891.00
GRANTS,0X95,Increasing HPV Vaccine Coverage,41,Department of Public Health,,HPV Vaccine Coverage,140,For Professional and Technical Services and Other Third Party Benefit Agreements,500000.00,500000.00,428945.00
GRANTS,0X96,Healthy Chicago 2.0,41,Department of Public Health,,Healthy Chicago 2.0,140,For Professional and Technical Services and Other Third Party Benefit Agreements,22000.00,22000.00,43000.00
GRANTS,0X97,Adult Viral Hepatitis,41,Department of Public Health,2979,Adult Viral Hepatitis,5,Salaries and Wages - on Payroll,0.00,0.00,50256.00
GRANTS,0X97,Adult Viral Hepatitis,41,Department of Public Health,2979,Adult Viral Hepatitis,15,Schedule Salary Adjustments,0.00,0.00,1500.00
GRANTS,0X97,Adult Viral Hepatitis,41,Department of Public Health,2979,Adult Viral Hepatitis,44,Fringe Benefits,0.00,0.00,26215.00
GRANTS,0X97,Adult Viral Hepatitis,41,Department of Public Health,2979,Adult Viral Hepatitis,140,For Professional and Technical Services and Other Third Party Benefit Agreements,102000.00,102000.00,25029.00
GRANTS,0X98,ZIKA Surveillance  Intervention  and Referral Program,41,Department of Public Health,,ZIKA Surveillance,140,For Professional and Technical Services and Other Third Party Benefit Agreements,300000.00,300000.00,220000.00
GRANTS,0X99,Resiliency in Communities After Stress and Trauma,41,Department of Public Health,,Resiliency in Communities After Stress and Trauma,5,Salaries and Wages - on Payroll,133312.00,133312.00,144412.00
GRANTS,0X99,Resiliency in Communities After Stress and Trauma,41,Department of Public Health,,Resiliency in Communities After Stress and Trauma,15,Schedule Salary Adjustments,0.00,0.00,1930.00
GRANTS,0X99,Resiliency in Communities After Stress and Trauma,41,Department of Public Health,,Resiliency in Communities After Stress and Trauma,44,Fringe Benefits,57923.00,57923.00,61493.00
GRANTS,0X99,Resiliency in Communities After Stress and Trauma,41,Department of Public Health,,Resiliency in Communities After Stress and Trauma,140,For Professional and Technical Services and Other Third Party Benefit Agreements,808765.00,808765.00,792165.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,140,For Professional and Technical Services and Other Third Party Benefit Agreements,51000.00,51000.00,70725.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,152,Advertising,0.00,0.00,2550.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,270,Local Transportation,0.00,0.00,5754.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,330,Food,0.00,0.00,2000.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2802,Access Chicago Support,340,Material and Supplies,0.00,0.00,13796.00
GRANTS,0819,Access Chicago Support,48,Mayor's Office for People with Disabilities,2807,Home Modification Program - Chicago Fund Support,140,For Professional and Technical Services and Other Third Party Benefit Agreements,140000.00,140000.00,10000.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),140,For Professional and Technical Services and Other Third Party Benefit Agreements,69210.00,69210.00,84000.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),166,Dues  Subscriptions and Memberships,237.00,237.00,0.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),169,Technical Meeting Costs,3525.00,3525.00,0.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),178,Freight and Express Charges,468.00,468.00,230.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),245,Reimbursement to Travelers,2060.00,2060.00,1500.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),270,Local Transportation,2900.00,2900.00,2607.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),330,Food,4000.00,4000.00,8563.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2800,Amplified Phones Program (ITAC/TTY),340,Material and Supplies,9600.00,9600.00,8100.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2804,Illustrated Guide,140,For Professional and Technical Services and Other Third Party Benefit Agreements,25000.00,25000.00,25000.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2817,Disabled Youth Employment Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,4000.00,4000.00,1676.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2817,Disabled Youth Employment Program,330,Food,0.00,0.00,1990.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2817,Disabled Youth Employment Program,340,Material and Supplies,0.00,0.00,334.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2832,RTA - ADA Certification Appeals Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,10000.00,10000.00,10600.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2832,RTA - ADA Certification Appeals Program,270,Local Transportation,0.00,0.00,500.00
GRANTS,0833,MOPD Private Funded Programs,48,Mayor's Office for People with Disabilities,2832,RTA - ADA Certification Appeals Program,340,Material and Supplies,0.00,0.00,1900.00
GRANTS,0J79,Substance Abuse and AIDS Prevention Program for the Hearing Impaired,48,Mayor's Office for People with Disabilities,2805,Substance Abuse and AIDS Prevention for the Hearing Impaired,5,Salaries and Wages - on Payroll,225000.00,225000.00,0.00
GRANTS,0J87,CHA Home Modification Program,48,Mayor's Office for People with Disabilities,2818,CHA Home Modification Program,140,For Professional and Technical Services and Other Third Party Benefit Agreements,183000.00,183000.00,92000.00
GRANTS,0J97,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,5,Salaries and Wages - on Payroll,136204.00,136204.00,0.00
GRANTS,0J97,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,44,Fringe Benefits,59179.00,59179.00,0.00
GRANTS,0J97,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,801,Indirect Costs,16617.00,16617.00,0.00
GRANTS,0Z21,Substance Abuse & AIDS Prevention for the Hearing Impaired,48,Mayor's Office for People with Disabilities,2805,Substance Abuse and AIDS Prevention for the Hearing Impaired,5,Salaries and Wages - on Payroll,0.00,0.00,144624.00
GRANTS,0Z21,Substance Abuse & AIDS Prevention for the Hearing Impaired,48,Mayor's Office for People with Disabilities,2805,Substance Abuse and AIDS Prevention for the Hearing Impaired,15,Schedule Salary Adjustments,0.00,0.00,2767.00
GRANTS,0Z21,Substance Abuse & AIDS Prevention for the Hearing Impaired,48,Mayor's Office for People with Disabilities,2805,Substance Abuse and AIDS Prevention for the Hearing Impaired,44,Fringe Benefits,0.00,0.00,61583.00
GRANTS,0Z21,Substance Abuse & AIDS Prevention for the Hearing Impaired,48,Mayor's Office for People with Disabilities,2805,Substance Abuse and AIDS Prevention for the Hearing Impaired,801,Indirect Costs,0.00,0.00,16026.00
GRANTS,0Z22,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,5,Salaries and Wages - on Payroll,0.00,0.00,136204.00
GRANTS,0Z22,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,44,Fringe Benefits,0.00,0.00,57998.00
GRANTS,0Z22,Work Incentive Planning and Assistance,48,Mayor's Office for People with Disabilities,2812,Work Incentive Planning and Assistance,801,Indirect Costs,0.00,0.00,17798.00
GRANTS,0074,Aging-Privately Funded Programs,50,Department of Family and Support Services,2910,Senior Citizens Picnic Support,140,For Professional and Technical Services and Other Third Party Benefit Agreements,25000.00,25000.00,25000.00
GRANTS,0168,Winter Shelter for the Homeless,50,Department of Family and Support Services,2822,Warming Center Program - Service Tax Trust Fund,135,For Delegate Agencies,9000.00,9000.00,15000.00
GRANTS,0869,Shelter Plus Care-1998,50,Department of Family and Support Services,2936,Shelter Plus Care,135,For Delegate Agencies,55000.00,55000.00,53000.00
GRANTS,0N25,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,140,For Professional and Technical Services and Other Third Party Benefit Agreements,2162000.00,2162000.00,2662000.00
GRANTS,0N88,Community Services Block Grant,50,Department of Family and Support Services,2805,Community Services Block Grant,140,For Professional and Technical Services and Other Third Party Benefit Agreements,1600000.00,1600000.00,0.00
GRANTS,0N97,Elder Abuse and Neglect,50,Department of Family and Support Services,2846,Elder Abuse and Neglect,140,For Professional and Technical Services and Other Third Party Benefit Agreements,158000.00,158000.00,0.00
GRANTS,0P36,DFSS- Federal - FGP/SCP,50,Department of Family and Support Services,2803,State Senior Companion MATCH,140,For Professional and Technical Services and Other Third Party Benefit Agreements,3600.00,3600.00,0.00
GRANTS,0P36,DFSS- Federal - FGP/SCP,50,Department of Family and Support Services,2803,State Senior Companion MATCH,168,Educational Development through Cooperative Education Program and Apprenticeship Program,3450.00,3450.00,0.00
GRANTS,0P36,DFSS- Federal - FGP/SCP,50,Department of Family and Support Services,2803,State Senior Companion MATCH,229,Transportation and Expense Allowance,4259.00,4259.00,0.00
GRANTS,0P36,DFSS- Federal - FGP/SCP,50,Department of Family and Support Services,2803,State Senior Companion MATCH,330,Food,4000.00,4000.00,0.00
GRANTS,0P36,DFSS- Federal - FGP/SCP,50,Department of Family and Support Services,2803,State Senior Companion MATCH,801,Indirect Costs,691.00,691.00,0.00
GRANTS,0P40,Area Aging Programs,50,Department of Family and Support Services,2801,OAA Nutrition Program Income - Congregate Meals,140,For Professional and Technical Services and Other Third Party Benefit Agreements,445000.00,445000.00,0.00
GRANTS,0P40,Area Aging Programs,50,Department of Family and Support Services,2802,OAA Nutrition Program Income - Home Delivered Meals,140,For Professional and Technical Services and Other Third Party Benefit Agreements,218000.00,218000.00,0.00
GRANTS,0P41,Aging Private Grants,50,Department of Family and Support Services,2816,Senior Fitness Private,140,For Professional and Technical Services and Other Third Party Benefit Agreements,35000.00,35000.00,0.00
GRANTS,0P64,Senior Program Private Contributions,50,Department of Family and Support Services,2837,Senior Program Private Contributions,140,For Professional and Technical Services and Other Third Party Benefit Agreements,915000.00,915000.00,955000.00
GRANTS,0P95,Resident Services Coordination / Case Management,50,Department of Family and Support Services,2828,Resident Services Coordination / Case Management,5,Salaries and Wages - on Payroll,0.00,0.00,1155643.00
GRANTS,0P95,Resident Services Coordination / Case Management,50,Department of Family and Support Services,2828,Resident Services Coordination / Case Management,15,Schedule Salary Adjustments,0.00,0.00,5518.00
GRANTS,0P95,Resident Services Coordination / Case Management,50,Department of Family and Support Services,2828,Resident Services Coordination / Case Management,44,Fringe Benefits,0.00,0.00,565839.00
GRANTS,0P95,Resident Services Coordination / Case Management,50,Department of Family and Support Services,2828,Resident Services Coordination / Case Management,140,For Professional and Technical Services and Other Third Party Benefit Agreements,1727000.00,1727000.00,0.00
GRANTS,0T23,Early Head Start - Child Care Partnership,50,Department of Family and Support Services,2956,Early Head Start - Child Care Partnership,140,For Professional and Technical Services and Other Third Party Benefit Agreements,8503000.00,8503000.00,0.00
GRANTS,0T33,Enumeration of Homeless Veterans Point in Time Count,50,Department of Family and Support Services,2969,Enumeration of Homeless Veterans Point in Time Count,140,For Professional and Technical Services and Other Third Party Benefit Agreements,42000.00,42000.00,0.00
