year,functional_category,department_number,appropriation_account,fund_type,fund_code,amount
2020,Community Services,41,0003,GRANTS,0U09,7618.0
2020,Community Services,41,0003,GRANTS,0U10,47993.0
2020,Community Services,41,0003,GRANTS,0U23,24002.0
2020,Community Services,41,0003,GRANTS,0U26,22411.0
2020,Community Services,41,0003,GRANTS,0U36,5964.0
2020,Community Services,41,0003,GRANTS,0U40,30690.0
2020,Community Services,41,0003,GRANTS,0U44,2211.0
2020,Community Services,41,0003,GRANTS,0U49,2635.0
2020,Community Services,41,0003,GRANTS,0U52,26420.0
2020,Community Services,41,0003,GRANTS,0U61,9215.0
2020,Community Services,41,0003,GRANTS,0U65,7330.0
2020,Community Services,41,0003,GRANTS,0U81,8450.0
2020,Community Services,41,0003,GRANTS,0U90,3284.0
2020,Community Services,41,0003,GRANTS,0U92,35476.0
2020,Community Services,41,0003,GRANTS,0U93,2813.0
2020,Community Services,41,0003,GRANTS,0U95,16744.0
2020,Community Services,41,0003,GRANTS,0U97,2543.0
2020,Community Services,41,0003,GRANTS,0U98,4140.0
2020,Community Services,41,0003,GRANTS,0X16,3136.0
2020,Community Services,41,0003,GRANTS,0X99,3441.0
2020,Community Services,41,0003,GRANTS,0Z39,2211.0
2020,Community Services,41,0005,CDBG,0J46,2361138.0
2020,Community Services,41,0005,CDBG,0J46,4035455.0
2020,Community Services,41,0005,GRANTS,0H26,102583.0
2020,Community Services,41,0005,GRANTS,0U07,87114.0
2020,Community Services,41,0005,GRANTS,0U09,428199.0
2020,Community Services,41,0005,GRANTS,0U10,3543088.0
2020,Community Services,41,0005,GRANTS,0U23,2669292.0
2020,Community Services,41,0005,GRANTS,0U26,2898106.0
2020,Community Services,41,0005,GRANTS,0U27,287369.0
2020,Community Services,41,0005,GRANTS,0U36,668571.0
2020,Community Services,41,0005,GRANTS,0U40,2763914.0
2020,Community Services,41,0005,GRANTS,0U44,115821.0
2020,Community Services,41,0005,GRANTS,0U49,68164.0
2020,Community Services,41,0005,GRANTS,0U50,550248.0
2020,Community Services,41,0005,GRANTS,0U52,1028310.0
2020,Community Services,41,0005,GRANTS,0U58,110487.0
2020,Community Services,41,0005,GRANTS,0U61,1837317.0
2020,Community Services,41,0005,GRANTS,0U65,981457.0
2020,Community Services,41,0005,GRANTS,0U66,104830.0
2020,Community Services,41,0005,GRANTS,0U78,255247.0
2020,Community Services,41,0005,GRANTS,0U81,758274.0
2020,Community Services,41,0005,GRANTS,0U86,342856.0
2020,Community Services,41,0005,GRANTS,0U90,285308.0
2020,Community Services,41,0005,GRANTS,0U92,2220258.0
2020,Community Services,41,0005,GRANTS,0U93,309546.0
2020,Community Services,41,0005,GRANTS,0U95,2028935.0
2020,Community Services,41,0005,GRANTS,0U97,65766.0
2020,Community Services,41,0005,GRANTS,0U98,368122.0
2020,Community Services,41,0005,GRANTS,0X16,81119.0
2020,Community Services,41,0005,GRANTS,0X42,91164.0
2020,Community Services,41,0005,GRANTS,0X99,167581.0
2020,Community Services,41,0005,GRANTS,0Z39,138495.0
2020,Community Services,41,0005,LOCAL,0100,18759969.0
2020,Community Services,41,0006,GRANTS,0H26,71010.0
2020,Community Services,41,0006,GRANTS,0U08,125000.0
2020,Community Services,41,0006,GRANTS,0U09,292382.0
2020,Community Services,41,0006,GRANTS,0U10,213443.0
2020,Community Services,41,0006,GRANTS,0U23,1875998.0
2020,Community Services,41,0006,GRANTS,0U52,1223580.0
2020,Community Services,41,0006,GRANTS,0U54,98000.0
2020,Community Services,41,0006,GRANTS,0U61,1352453.0
2020,Community Services,41,0006,GRANTS,0U62,125000.0
2020,Community Services,41,0006,GRANTS,0U72,313000.0
2020,Community Services,41,0006,GRANTS,0U74,1400000.0
2020,Community Services,41,0006,GRANTS,0X16,139864.0
2020,Community Services,41,0011,CDBG,0J46,1139.0
2020,Community Services,41,0011,GRANTS,0U23,3204.0
2020,Community Services,41,0011,GRANTS,0U26,14850.0
2020,Community Services,41,0011,GRANTS,0U36,1139.0
2020,Community Services,41,0011,GRANTS,0U52,1139.0
2020,Community Services,41,0011,GRANTS,0U58,1139.0
2020,Community Services,41,0011,GRANTS,0U78,3363.0
2020,Community Services,41,0011,GRANTS,0U81,4042.0
2020,Community Services,41,0011,LOCAL,0100,14058.0
2020,Community Services,41,0015,CDBG,0J46,9461.0
2020,Community Services,41,0015,CDBG,0J46,23944.0
2020,Community Services,41,0015,GRANTS,0U07,1392.0
2020,Community Services,41,0015,GRANTS,0U10,24142.0
2020,Community Services,41,0015,GRANTS,0U23,8492.0
2020,Community Services,41,0015,GRANTS,0U26,7628.0
2020,Community Services,41,0015,GRANTS,0U36,2976.0
2020,Community Services,41,0015,GRANTS,0U40,19027.0
2020,Community Services,41,0015,GRANTS,0U44,1848.0
2020,Community Services,41,0015,GRANTS,0U49,1022.0
2020,Community Services,41,0015,GRANTS,0U50,146.0
2020,Community Services,41,0015,GRANTS,0U52,570.0
2020,Community Services,41,0015,GRANTS,0U61,15939.0
2020,Community Services,41,0015,GRANTS,0U65,2482.0
2020,Community Services,41,0015,GRANTS,0U66,647.0
2020,Community Services,41,0015,GRANTS,0U81,13344.0
2020,Community Services,41,0015,GRANTS,0U90,996.0
2020,Community Services,41,0015,GRANTS,0U92,15074.0
2020,Community Services,41,0015,GRANTS,0U93,171.0
2020,Community Services,41,0015,GRANTS,0U95,342.0
2020,Community Services,41,0015,GRANTS,0U97,2266.0
2020,Community Services,41,0015,GRANTS,0U98,2436.0
2020,Community Services,41,0015,GRANTS,0X99,2289.0
2020,Community Services,41,0015,GRANTS,0Z39,1404.0
2020,Community Services,41,0015,LOCAL,0100,90938.0
2020,Community Services,41,0020,GRANTS,0U23,20000.0
2020,Community Services,41,0020,GRANTS,0U40,6858.0
2020,Community Services,41,0020,GRANTS,0U61,6000.0
2020,Community Services,41,0020,GRANTS,0U92,15000.0
2020,Community Services,41,0020,LOCAL,0100,80810.0
2020,Community Services,41,0044,CDBG,0J46,1066893.0
2020,Community Services,41,0044,CDBG,0J46,1820260.0
2020,Community Services,41,0044,GRANTS,0H26,46353.0
2020,Community Services,41,0044,GRANTS,0U07,39363.0
2020,Community Services,41,0044,GRANTS,0U09,201594.0
2020,Community Services,41,0044,GRANTS,0U10,1620668.0
2020,Community Services,41,0044,GRANTS,0U23,1222327.0
2020,Community Services,41,0044,GRANTS,0U26,1321212.0
2020,Community Services,41,0044,GRANTS,0U27,129849.0
2020,Community Services,41,0044,GRANTS,0U36,305804.0
2020,Community Services,41,0044,GRANTS,0U40,1300271.0
2020,Community Services,41,0044,GRANTS,0U44,59723.0
2020,Community Services,41,0044,GRANTS,0U49,30800.0
2020,Community Services,41,0044,GRANTS,0U50,269606.0
2020,Community Services,41,0044,GRANTS,0U52,485000.0
2020,Community Services,41,0044,GRANTS,0U58,49924.0
2020,Community Services,41,0044,GRANTS,0U61,844706.0
2020,Community Services,41,0044,GRANTS,0U65,451564.0
2020,Community Services,41,0044,GRANTS,0U66,47368.0
2020,Community Services,41,0044,GRANTS,0U78,147390.0
2020,Community Services,41,0044,GRANTS,0U81,378007.0
2020,Community Services,41,0044,GRANTS,0U86,172178.0
2020,Community Services,41,0044,GRANTS,0U90,128918.0
2020,Community Services,41,0044,GRANTS,0U92,1019990.0
2020,Community Services,41,0044,GRANTS,0U93,143913.0
2020,Community Services,41,0044,GRANTS,0U95,919526.0
2020,Community Services,41,0044,GRANTS,0U97,29717.0
2020,Community Services,41,0044,GRANTS,0U98,175302.0
2020,Community Services,41,0044,GRANTS,0X16,36654.0
2020,Community Services,41,0044,GRANTS,0X42,41193.0
2020,Community Services,41,0044,GRANTS,0X99,75723.0
2020,Community Services,41,0044,GRANTS,0Z39,61890.0
2020,Community Services,41,0050,GRANTS,0U90,3154.0
2020,Community Services,41,0050,LOCAL,0100,43700.0
2020,Community Services,41,0091,CDBG,0J46,2200.0
2020,Community Services,41,0091,GRANTS,0U23,2400.0
2020,Community Services,41,0091,GRANTS,0U26,9000.0
2020,Community Services,41,0091,GRANTS,0U61,500.0
2020,Community Services,41,0091,GRANTS,0U92,600.0
2020,Community Services,41,0091,LOCAL,0100,11900.0
2020,Community Services,41,0125,GRANTS,0U23,2500.0
2020,Community Services,41,0125,GRANTS,0U95,40195.0
2020,Community Services,41,0125,LOCAL,0100,142090.0
2020,Community Services,41,0130,GRANTS,0U23,8700.0
2020,Community Services,41,0130,GRANTS,0U26,500.0
2020,Community Services,41,0130,GRANTS,0U95,400.0
2020,Community Services,41,0130,LOCAL,0100,21000.0
2020,Community Services,41,0135,CDBG,0J46,221000.0
2020,Community Services,41,0135,CDBG,0J46,355837.0
2020,Community Services,41,0135,CDBG,0J46,500000.0
2020,Community Services,41,0135,GRANTS,0U09,1937937.0
2020,Community Services,41,0135,GRANTS,0U22,1166048.0
2020,Community Services,41,0135,GRANTS,0U40,4038610.0
2020,Community Services,41,0135,GRANTS,0U60,1100000.0
2020,Community Services,41,0135,GRANTS,0U61,25000.0
2020,Community Services,41,0135,GRANTS,0U64,8000000.0
2020,Community Services,41,0135,GRANTS,0U65,183697.0
2020,Community Services,41,0135,GRANTS,0U90,9376716.0
2020,Community Services,41,0135,GRANTS,0U92,24183602.0
2020,Community Services,41,0135,LOCAL,0100,21133882.0
2020,Community Services,41,0138,GRANTS,0U22,2277.0
2020,Community Services,41,0138,GRANTS,0U90,2277.0
2020,Community Services,41,0138,GRANTS,0U95,99425.0
2020,Community Services,41,0140,CDBG,0J46,388952.0
2020,Community Services,41,0140,GRANTS,0H26,362088.0
2020,Community Services,41,0140,GRANTS,0H86,335000.0
2020,Community Services,41,0140,GRANTS,0H89,1385000.0
2020,Community Services,41,0140,GRANTS,0U07,473131.0
2020,Community Services,41,0140,GRANTS,0U09,2443719.0
2020,Community Services,41,0140,GRANTS,0U10,12915325.0
2020,Community Services,41,0140,GRANTS,0U17,173000.0
2020,Community Services,41,0140,GRANTS,0U21,70000.0
2020,Community Services,41,0140,GRANTS,0U22,46000.0
2020,Community Services,41,0140,GRANTS,0U23,3684207.0
2020,Community Services,41,0140,GRANTS,0U26,2493160.0
2020,Community Services,41,0140,GRANTS,0U27,172782.0
2020,Community Services,41,0140,GRANTS,0U36,315546.0
2020,Community Services,41,0140,GRANTS,0U44,3897789.0
2020,Community Services,41,0140,GRANTS,0U49,17379.0
2020,Community Services,41,0140,GRANTS,0U52,492155.0
2020,Community Services,41,0140,GRANTS,0U54,308000.0
2020,Community Services,41,0140,GRANTS,0U55,375000.0
2020,Community Services,41,0140,GRANTS,0U56,20000.0
2020,Community Services,41,0140,GRANTS,0U57,60000.0
2020,Community Services,41,0140,GRANTS,0U58,72450.0
2020,Community Services,41,0140,GRANTS,0U61,5000.0
2020,Community Services,41,0140,GRANTS,0U66,606286.0
2020,Community Services,41,0140,GRANTS,0U67,13000.0
2020,Community Services,41,0140,GRANTS,0U68,143000.0
2020,Community Services,41,0140,GRANTS,0U69,60000.0
2020,Community Services,41,0140,GRANTS,0U71,1000000.0
2020,Community Services,41,0140,GRANTS,0U73,550000.0
2020,Community Services,41,0140,GRANTS,0U74,3204000.0
2020,Community Services,41,0140,GRANTS,0U81,1914883.0
2020,Community Services,41,0140,GRANTS,0U86,5263966.0
2020,Community Services,41,0140,GRANTS,0U90,222845.0
2020,Community Services,41,0140,GRANTS,0U91,143000.0
2020,Community Services,41,0140,GRANTS,0U93,168557.0
2020,Community Services,41,0140,GRANTS,0U95,969080.0
2020,Community Services,41,0140,GRANTS,0U96,20000.0
2020,Community Services,41,0140,GRANTS,0U97,2708.0
2020,Community Services,41,0140,GRANTS,0X42,367643.0
2020,Community Services,41,0140,GRANTS,0X60,469000.0
2020,Community Services,41,0140,GRANTS,0X61,632000.0
2020,Community Services,41,0140,GRANTS,0X71,989000.0
2020,Community Services,41,0140,GRANTS,0X74,709000.0
2020,Community Services,41,0140,GRANTS,0X76,250000.0
2020,Community Services,41,0140,GRANTS,0X79,350000.0
2020,Community Services,41,0140,GRANTS,0X92,1000000.0
2020,Community Services,41,0140,GRANTS,0X97,52000.0
2020,Community Services,41,0140,GRANTS,0X99,1673966.0
2020,Community Services,41,0140,LOCAL,0100,4883799.0
2020,Community Services,41,0148,LOCAL,0100,2000.0
2020,Community Services,41,0149,LOCAL,0100,23475.0
2020,Community Services,41,0150,GRANTS,0U22,515.0
2020,Community Services,41,0150,GRANTS,0U26,15683.0
2020,Community Services,41,0150,GRANTS,0U90,515.0
2020,Community Services,41,0150,GRANTS,0U95,155733.0
2020,Community Services,41,0150,LOCAL,0100,70000.0
2020,Community Services,41,0152,GRANTS,0U23,13500.0
2020,Community Services,41,0153,GRANTS,0U95,173471.0
2020,Community Services,41,0155,GRANTS,0U95,140949.0
2020,Community Services,41,0157,GRANTS,0U23,18000.0
2020,Community Services,41,0157,GRANTS,0U95,95500.0
2020,Community Services,41,0159,LOCAL,0100,153000.0
2020,Community Services,41,0160,GRANTS,0U26,2500.0
2020,Community Services,41,0162,GRANTS,0U23,10000.0
2020,Community Services,41,0162,GRANTS,0U26,2500.0
2020,Community Services,41,0162,LOCAL,0100,17300.0
2020,Community Services,41,0166,GRANTS,0U23,5350.0
2020,Community Services,41,0166,GRANTS,0U26,2300.0
2020,Community Services,41,0166,LOCAL,0100,84174.0
2020,Community Services,41,0168,GRANTS,0U23,5000.0
2020,Community Services,41,0169,GRANTS,0U23,4600.0
2020,Community Services,41,0169,GRANTS,0U26,7500.0
2020,Community Services,41,0169,GRANTS,0U61,2500.0
2020,Community Services,41,0169,GRANTS,0U95,5000.0
2020,Community Services,41,0169,LOCAL,0100,28497.0
2020,Community Services,41,0179,LOCAL,0100,5000.0
2020,Community Services,41,0181,GRANTS,0U23,7900.0
2020,Community Services,41,0181,LOCAL,0100,210840.0
2020,Community Services,41,0186,GRANTS,0U26,2248.0
2020,Community Services,41,0189,GRANTS,0U61,5500.0
2020,Community Services,41,0189,LOCAL,0100,12000.0
2020,Community Services,41,0190,GRANTS,0U22,2500.0
2020,Community Services,41,0190,GRANTS,0U23,9300.0
2020,Community Services,41,0190,GRANTS,0U90,1244.0
2020,Community Services,41,0190,GRANTS,0U95,4100.0
2020,Community Services,41,0190,LOCAL,0100,129000.0
2020,Community Services,41,0197,LOCAL,0100,12235.0
2020,Community Services,41,0229,GRANTS,0U23,13803.0
2020,Community Services,41,0229,GRANTS,0U26,1750.0
2020,Community Services,41,0229,GRANTS,0U61,7000.0
2020,Community Services,41,0229,LOCAL,0100,1500.0
2020,Community Services,41,0245,GRANTS,0U10,20000.0
2020,Community Services,41,0245,GRANTS,0U23,11928.0
2020,Community Services,41,0245,GRANTS,0U26,6723.0
2020,Community Services,41,0245,GRANTS,0U40,64539.0
2020,Community Services,41,0245,GRANTS,0U61,5000.0
2020,Community Services,41,0245,LOCAL,0100,22629.0
2020,Community Services,41,0270,GRANTS,0U10,11394.0
2020,Community Services,41,0270,GRANTS,0U26,8579.0
2020,Community Services,41,0270,GRANTS,0U61,7000.0
2020,Community Services,41,0270,LOCAL,0100,3150.0
2020,Community Services,41,0319,LOCAL,0100,15750.0
2020,Community Services,41,0330,LOCAL,0100,5720.0
2020,Community Services,41,0331,GRANTS,0U95,50600.0
2020,Community Services,41,0340,GRANTS,0H86,60000.0
2020,Community Services,41,0340,GRANTS,0U10,165455.0
2020,Community Services,41,0340,GRANTS,0U23,76232.0
2020,Community Services,41,0340,GRANTS,0U26,85000.0
2020,Community Services,41,0340,GRANTS,0U40,538609.0
2020,Community Services,41,0340,GRANTS,0U52,4000.0
2020,Community Services,41,0340,LOCAL,0100,36588.0
2020,Community Services,41,0342,CDBG,0J46,96927.0
2020,Community Services,41,0342,GRANTS,0U10,17485.0
2020,Community Services,41,0342,GRANTS,0U23,2100.0
2020,Community Services,41,0342,LOCAL,0100,857692.0
2020,Community Services,41,0345,CDBG,0J46,41073.0
2020,Community Services,41,0345,GRANTS,0U23,6200.0
2020,Community Services,41,0348,GRANTS,0U23,19500.0
2020,Community Services,41,0350,GRANTS,0U22,5660.0
2020,Community Services,41,0350,GRANTS,0U23,56700.0
2020,Community Services,41,0350,GRANTS,0U26,52150.0
2020,Community Services,41,0350,GRANTS,0U44,22608.0
2020,Community Services,41,0350,GRANTS,0U61,5870.0
2020,Community Services,41,0350,GRANTS,0U66,869.0
2020,Community Services,41,0350,GRANTS,0U90,660.0
2020,Community Services,41,0350,LOCAL,0100,33000.0
2020,Community Services,41,0440,GRANTS,0U26,15000.0
2020,Community Services,41,0445,LOCAL,0100,3010.0
2020,Community Services,41,0446,LOCAL,0100,1640.0
2020,Community Services,41,0801,CDBG,0J46,1223333.0
2020,Community Services,41,0801,CDBG,0J46,1956164.0
2020,Community Services,41,0801,GRANTS,0U09,174551.0
2020,Community Services,41,0801,GRANTS,0U10,1235007.0
2020,Community Services,41,0801,GRANTS,0U23,1098765.0
2020,Community Services,41,0801,GRANTS,0U26,90200.0
2020,Community Services,41,0801,GRANTS,0U40,441482.0
2020,Community Services,41,0801,GRANTS,0U52,195826.0
2020,Community Services,41,0801,GRANTS,0U65,178470.0
2020,Community Services,41,0801,GRANTS,0U90,107083.0
2020,Community Services,41,0801,GRANTS,0U92,1010000.0
2020,Community Services,41,0801,GRANTS,0X16,25227.0
2020,Community Services,41,0801,GRANTS,0X99,77000.0
2020,Community Services,41,9254,LOCAL,0100,8000000.0
2020,Community Services,41,9438,GRANTS,0U22,3000.0
2020,Community Services,41,9438,GRANTS,0U26,10000.0
2020,Community Services,41,9438,LOCAL,0100,50000.0
2020,Community Services,45,0003,CDBG,0J46,3849.0
2020,Community Services,45,0005,CDBG,0J46,278112.0
2020,Community Services,45,0005,CDBG,0J46,458832.0
2020,Community Services,45,0005,LOCAL,0100,1012633.0
2020,Community Services,45,0015,CDBG,0J46,696.0
2020,Community Services,45,0015,LOCAL,0100,2691.0
2020,Community Services,45,0044,CDBG,0J46,121897.0
2020,Community Services,45,0044,CDBG,0J46,201106.0
2020,Community Services,45,0130,CDBG,0J46,1800.0
2020,Community Services,45,0130,CDBG,0J46,1800.0
2020,Community Services,45,0130,LOCAL,0100,3000.0
2020,Community Services,45,0135,CDBG,0J46,119991.0
2020,Community Services,45,0140,CDBG,0J46,27360.0
2020,Community Services,45,0140,LOCAL,0100,35767.0
2020,Community Services,45,0143,CDBG,0J46,4000.0
2020,Community Services,45,0143,LOCAL,0100,5000.0
2020,Community Services,45,0159,CDBG,0J46,1600.0
2020,Community Services,45,0159,CDBG,0J46,1600.0
2020,Community Services,45,0159,LOCAL,0100,4994.0
2020,Community Services,45,0166,LOCAL,0100,14194.0
2020,Community Services,45,0169,CDBG,0J46,1000.0
2020,Community Services,45,0169,CDBG,0J46,1500.0
2020,Community Services,45,0169,LOCAL,0100,1500.0
2020,Community Services,45,0190,CDBG,0J46,1926.0
2020,Community Services,45,0190,LOCAL,0100,1926.0
2020,Community Services,45,0197,LOCAL,0100,345.0
2020,Community Services,45,0245,LOCAL,0100,4418.0
2020,Community Services,45,0270,LOCAL,0100,800.0
2020,Community Services,45,0350,LOCAL,0100,2500.0
2020,Community Services,45,0424,LOCAL,0100,1500.0
2020,Community Services,45,0801,CDBG,0J46,229645.0
2020,Community Services,45,0801,CDBG,0J46,383993.0
2020,Community Services,45,9438,CDBG,0J46,12000.0
2020,Community Services,45,9438,CDBG,0J46,12000.0
2020,Community Services,48,0003,CDBG,0J46,3775.0
2020,Community Services,48,0003,CDBG,0J46,6362.0
2020,Community Services,48,0003,GRANTS,0W79,3136.0
2020,Community Services,48,0005,CDBG,0J46,256920.0
2020,Community Services,48,0005,CDBG,0J46,271296.0
2020,Community Services,48,0005,CDBG,0J46,520020.0
2020,Community Services,48,0005,GRANTS,0W64,143428.0
2020,Community Services,48,0005,GRANTS,0W79,151970.0
2020,Community Services,48,0005,LOCAL,0100,1238210.0
2020,Community Services,48,0006,GRANTS,0Z40,212000.0
2020,Community Services,48,0006,GRANTS,0Z41,186000.0
2020,Community Services,48,0006,GRANTS,0Z47,40000.0
2020,Community Services,48,0015,CDBG,0J46,685.0
2020,Community Services,48,0015,CDBG,0J46,995.0
2020,Community Services,48,0015,LOCAL,0100,2662.0
2020,Community Services,48,0039,CDBG,0J46,4304.0
2020,Community Services,48,0039,LOCAL,0100,7525.0
2020,Community Services,48,0044,CDBG,0J46,112608.0
2020,Community Services,48,0044,CDBG,0J46,118909.0
2020,Community Services,48,0044,CDBG,0J46,227925.0
2020,Community Services,48,0044,GRANTS,0W64,64809.0
2020,Community Services,48,0044,GRANTS,0W79,70894.0
2020,Community Services,48,0130,LOCAL,0100,1200.0
2020,Community Services,48,0135,CDBG,0J46,650000.0
2020,Community Services,48,0135,CDBG,0J46,1100000.0
2020,Community Services,48,0135,LOCAL,0100,400000.0
2020,Community Services,48,0138,CDBG,0J46,13410.0
2020,Community Services,48,0140,CDBG,0J46,6682.0
2020,Community Services,48,0140,CDBG,0J46,20000.0
2020,Community Services,48,0140,GRANTS,0833,200000.0
2020,Community Services,48,0140,GRANTS,0833,222000.0
2020,Community Services,48,0140,GRANTS,0J87,184000.0
2020,Community Services,48,0140,GRANTS,0W78,7950.0
2020,Community Services,48,0140,LOCAL,0100,105494.0
2020,Community Services,48,0152,LOCAL,0100,25000.0
2020,Community Services,48,0155,LOCAL,0100,13250.0
2020,Community Services,48,0157,LOCAL,0100,14796.0
2020,Community Services,48,0159,LOCAL,0100,16572.0
2020,Community Services,48,0162,LOCAL,0100,775.0
2020,Community Services,48,0169,LOCAL,0100,3580.0
2020,Community Services,48,0181,LOCAL,0100,1872.0
2020,Community Services,48,0190,LOCAL,0100,5889.0
2020,Community Services,48,0197,LOCAL,0100,775.0
2020,Community Services,48,0245,LOCAL,0100,2234.0
2020,Community Services,48,0270,CDBG,0J46,336.0
2020,Community Services,48,0270,GRANTS,0W78,2750.0
2020,Community Services,48,0270,LOCAL,0100,10874.0
2020,Community Services,48,0312,LOCAL,0100,3000.0
2020,Community Services,48,0340,CDBG,0J46,1382.0
2020,Community Services,48,0340,GRANTS,0W78,3300.0
2020,Community Services,48,0340,LOCAL,0100,8199.0
2020,Community Services,48,0350,CDBG,0J46,3787.0
2020,Community Services,48,0350,LOCAL,0100,7387.0
2020,Community Services,48,0801,CDBG,0J46,221236.0
2020,Community Services,48,0801,CDBG,0J46,232388.0
2020,Community Services,48,0801,CDBG,0J46,447795.0
2020,Community Services,48,0801,GRANTS,0W64,3763.0
2020,Community Services,48,9438,LOCAL,0100,46000.0
2020,Community Services,50,0003,CDBG,0J46,10009.0
2020,Community Services,50,0003,CDBG,0J46,11645.0
2020,Community Services,50,0003,CDBG,0J46,14257.0
2020,Community Services,50,0003,CDBG,0J46,14763.0
2020,Community Services,50,0003,GRANTS,0Y52,59940.0
2020,Community Services,50,0003,GRANTS,0Y53,9194.0
2020,Community Services,50,0003,GRANTS,0Y54,28469.0
2020,Community Services,50,0003,GRANTS,0Y56,3284.0
2020,Community Services,50,0003,GRANTS,0Y57,121521.0
2020,Community Services,50,0003,GRANTS,0Y60,9087.0
2020,Community Services,50,0003,GRANTS,0Y61,60194.0
2020,Community Services,50,0003,GRANTS,0Y62,9872.0
2020,Community Services,50,0003,GRANTS,0Y78,2635.0
2020,Community Services,50,0005,CDBG,0J46,354414.0
2020,Community Services,50,0005,CDBG,0J46,381862.0
2020,Community Services,50,0005,CDBG,0J46,451923.0
2020,Community Services,50,0005,CDBG,0J46,1020095.0
2020,Community Services,50,0005,GRANTS,0T95,87219.0
2020,Community Services,50,0005,GRANTS,0Y44,283708.0
2020,Community Services,50,0005,GRANTS,0Y52,4121283.0
2020,Community Services,50,0005,GRANTS,0Y53,320938.0
2020,Community Services,50,0005,GRANTS,0Y54,1272053.0
2020,Community Services,50,0005,GRANTS,0Y56,185099.0
2020,Community Services,50,0005,GRANTS,0Y57,6208848.0
2020,Community Services,50,0005,GRANTS,0Y60,1200265.0
2020,Community Services,50,0005,GRANTS,0Y61,4933689.0
2020,Community Services,50,0005,GRANTS,0Y62,738309.0
2020,Community Services,50,0005,GRANTS,0Y64,114881.0
2020,Community Services,50,0005,GRANTS,0Y68,75760.0
2020,Community Services,50,0005,GRANTS,0Y69,87219.0
2020,Community Services,50,0005,GRANTS,0Y72,209788.0
2020,Community Services,50,0005,GRANTS,0Y78,156203.0
2020,Community Services,50,0005,LOCAL,0100,8802466.0
2020,Community Services,50,0006,GRANTS,0T95,25366.0
2020,Community Services,50,0006,GRANTS,0Y12,150000.0
2020,Community Services,50,0006,GRANTS,0Y14,130000.0
2020,Community Services,50,0006,GRANTS,0Y15,13000.0
2020,Community Services,50,0006,GRANTS,0Y17,122000.0
2020,Community Services,50,0006,GRANTS,0Y21,4500000.0
2020,Community Services,50,0006,GRANTS,0Y22,93000.0
2020,Community Services,50,0006,GRANTS,0Y23,2500000.0
2020,Community Services,50,0006,GRANTS,0Y24,40500.0
2020,Community Services,50,0006,GRANTS,0Y26,42000.0
2020,Community Services,50,0006,GRANTS,0Y27,21000.0
2020,Community Services,50,0006,GRANTS,0Y28,90000.0
2020,Community Services,50,0006,GRANTS,0Y31,170000.0
2020,Community Services,50,0006,GRANTS,0Y33,1850000.0
2020,Community Services,50,0006,GRANTS,0Y34,4300000.0
2020,Community Services,50,0006,GRANTS,0Y35,1200000.0
2020,Community Services,50,0006,GRANTS,0Y38,6778.0
2020,Community Services,50,0006,GRANTS,0Y47,2000000.0
2020,Community Services,50,0006,GRANTS,0Y48,1000000.0
2020,Community Services,50,0006,GRANTS,0Y51,550000.0
2020,Community Services,50,0006,GRANTS,0Y57,2994286.0
2020,Community Services,50,0006,GRANTS,0Y63,45000.0
2020,Community Services,50,0006,GRANTS,0Y66,120000.0
2020,Community Services,50,0006,GRANTS,0Y67,62000.0
2020,Community Services,50,0006,GRANTS,0Y70,22000.0
2020,Community Services,50,0006,GRANTS,0Y72,37419.0
2020,Community Services,50,0006,GRANTS,0Y75,7124.0
2020,Community Services,50,0012,CDBG,0J46,623.0
2020,Community Services,50,0015,CDBG,0J46,2196.0
2020,Community Services,50,0015,CDBG,0J46,2736.0
2020,Community Services,50,0015,CDBG,0J46,2907.0
2020,Community Services,50,0015,CDBG,0J46,3077.0
2020,Community Services,50,0015,GRANTS,0Y44,1480.0
2020,Community Services,50,0015,GRANTS,0Y52,17076.0
2020,Community Services,50,0015,GRANTS,0Y53,5795.0
2020,Community Services,50,0015,GRANTS,0Y54,9563.0
2020,Community Services,50,0015,GRANTS,0Y57,26331.0
2020,Community Services,50,0015,GRANTS,0Y60,7165.0
2020,Community Services,50,0015,GRANTS,0Y61,43359.0
2020,Community Services,50,0015,GRANTS,0Y62,4494.0
2020,Community Services,50,0015,GRANTS,0Y78,876.0
2020,Community Services,50,0015,LOCAL,0100,42340.0
2020,Community Services,50,0044,CDBG,0J46,160144.0
2020,Community Services,50,0044,CDBG,0J46,172546.0
2020,Community Services,50,0044,CDBG,0J46,204204.0
2020,Community Services,50,0044,CDBG,0J46,460936.0
2020,Community Services,50,0044,GRANTS,0T95,39410.0
2020,Community Services,50,0044,GRANTS,0Y44,132452.0
2020,Community Services,50,0044,GRANTS,0Y52,1886826.0
2020,Community Services,50,0044,GRANTS,0Y53,145018.0
2020,Community Services,50,0044,GRANTS,0Y54,607754.0
2020,Community Services,50,0044,GRANTS,0Y56,83638.0
2020,Community Services,50,0044,GRANTS,0Y57,2843691.0
2020,Community Services,50,0044,GRANTS,0Y60,547046.0
2020,Community Services,50,0044,GRANTS,0Y61,2280741.0
2020,Community Services,50,0044,GRANTS,0Y62,340065.0
2020,Community Services,50,0044,GRANTS,0Y64,53674.0
2020,Community Services,50,0044,GRANTS,0Y68,34240.0
2020,Community Services,50,0044,GRANTS,0Y69,39410.0
2020,Community Services,50,0044,GRANTS,0Y72,94793.0
